timestamp,text,username,location,following,followers,about,lang,likes,retweets
2020-12-15 20:26:44,b'Welcome Home #Ziyech\n\nWelcome Home #Havertz\n \nWelcome Home #Timo\n\nWelcome Home #Mendy\n\nWelcome Home #Silva\n\nWelcome\xe2\x80\xa6 https://t.co/5Yjqc8G670',b'Ernie4all',"b'Accra, Ghana'",2619,1061,b'Man United for Ever\xf0\x9f\x91\xb9\xf0\x9f\x91\xb9\xf0\x9f\x91\xb9-I love football.',en,1,0
2020-12-15 20:26:43,b'RT @iamkingmonye: Ziyech from the left \nPulisic from the middle \nWerner upfront \nYet Giroud na highest goal scorer \nChelsea how body be una\xe2\x80\xa6',b'EmmyMope',b'',4991,972,"b""God's plan... \xf0\x9f\x91\x8d""",en,0,91
2020-12-15 20:26:42,"b""RT @Mohnice_: I love seeing Chelsea supporters cry. It's my daily medicine, my weekly energy, my monthly inspiration &amp; yearly motivation\n\nT\xe2\x80\xa6""",b'moher__',"b'Kano, Nigeria'",5666,8463,b'Engr\xf0\x9f\x91\xb7\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f|MUN\xf0\x9f\x9b\x91|FX\xf0\x9f\x93\x88|  Experience is the best teacher \xf0\x9f\x91\xa9\xe2\x80\x8d\xf0\x9f\x8f\xab\xf0\x9f\xa4\xaf',en,0,163
2020-12-15 20:26:41,"b""RT @VIC_kutz: Lampard asking  Timo Werner what is the matter \n\n  Timo Werner:\n\nThis league is too hard for meooo,I don't think i can make i\xe2\x80\xa6""",b'Chico_Arde',b'',635,786,"b""Je c\xc3\xa9l\xc3\xa9brerai le nom de Dieu par des cantiques, Je l'exalterai par des louanges. psaume 69:30""",en,0,5
2020-12-15 20:26:41,"b'RT @ManUtdInPidgin: If Man Utd knack Sheffield United, we go dey above Chelsea for Premier League table with one game in hand. \xf0\x9f\x98\x82 \n#WOLCHE h\xe2\x80\xa6'",b'ibukun8',b'Nigeria',1206,612,b'Manchester United fans \xf0\x9f\x94\xb4 // Engineering \xe2\x9c\x8a // Business Man // Game Lover \xf0\x9f\x92\x97\xf0\x9f\x92\xaf\xf0\x9f\x92\xaa\xf0\x9f\x92\xaa // @Manutd .... #Ilovemanutd',en,0,63
2020-12-15 20:26:39,b'RT @premierleague: The late show \xf0\x9f\x98\x85\n\n#WOLCHE https://t.co/wrj3qopQ0x',b'SEGUNADUAYI',"b'Lagos, Nigeria'",775,791,b'Good vibes only \xe2\x9c\x8c\xef\xb8\x8f\xef\xb8\x8f.',en,0,492
2020-12-15 20:26:39,b'RT @Wolves: FT | #WOL 2-1 #CHE\n\nDaniel Podence and Pedro Neto both score as Wolves come from behind to take all three points at Molineux. #\xe2\x80\xa6',b'Koncxpt',b'',183,41,b'23|*insert useless info about my life here*|',en,0,495
2020-12-15 20:26:39,b'RT @UtdJadon_: Werner x Havertz highlights vs Wolves | Best Duo in the League? \xf0\x9f\x98\x8d\n\n#WOLCHE https://t.co/tkSIahWnfD',b'emmagination6',b'Ibadan',1843,2106,b'18 | Illustrator | GRFX Designer | \xe2\x9a\xa1\xef\xb8\x8f | Manutd | \xe2\x9d\xa4\xef\xb8\x8f | \xe2\x9c\x89\xef\xb8\x8f:emmagination006@gmail.com',en,0,105
2020-12-15 20:26:38,"b""RT @Auta_Musa_: #6500.\nAvailable sizes. 32,34,36,38,40.\nWhatsApp - 09016900568\nNationwide Delivery.\n\nPlease don't scroll without RETWEETING\xe2\x80\xa6""",b'elkareemeey',b'ShipwreckCove/BrethrenCourt',4930,7993,b'Kill a demon today face the devil tomorrow.\nMessi is the G.O.A.T./Wizkid\xe2\x9d\x95Udus./ Deus Ex Machina.',en,0,2
2020-12-15 20:26:38,b'Me as Chelsea coach\n\nThis Athletico Madrid nah bad market now Wolve don confirm am.\xf0\x9f\x98\xa2 #WOLCHE https://t.co/fW3LYFsCob',b'belsoncam',b'Nigeria',600,499,"b""Teacher| Photographer & Photography Consultant| e-commerce| Communications Marketer's. \nhttps://t.co/aEZr30wYBv""",en,2,0
2020-12-15 20:26:38,b'RT @DavidJo23925168: Back to back sagas #WOLCHE',b'VincentUkor',b'',1623,168,b'Arsenal fan... \xe2\x9d\xa4\xf0\x9f\x94\xb4\nMedical student \xf0\x9f\x92\x89\xf0\x9f\x92\x8a',en,0,1
2020-12-15 20:26:37,"b""RT @ChelseaFC: Goal for Wolves. Neto. \n\n\xf0\x9f\x90\xba 2-1 \xf0\x9f\x94\xb5 [90'] #WOLCHE""",b'Musta_tofy',b'',176,97,b'\xf0\x9f\x87\xae\xf0\x9f\x87\xb6\xf0\x9f\x87\xae\xf0\x9f\x87\xb6',en,0,1229
2020-12-15 20:26:37,b'RT @DarlingKof1: Lampard meeting Havertz backdoor #WOLCHE https://t.co/y354hZKPTb',b'Iovid_19',"b'Bayern, Deutschland'",791,1795,b'ne g\xc3\xbczel hayat\xc4\xb1n\xc4\xb1z varm\xc4\xb1\xc5\x9f sizin ya bizim hayat\xc4\xb1m\xc4\xb1z stresli maalesef',en,0,18
2020-12-15 20:26:37,b'\xd9\x87\xd8\xa7\xd9\x81\xd9\x8a\xd8\xb1\xd8\xaa\xd8\xb2 \xd9\x88\xd8\xb4 \xd9\x85\xd9\x87\xd9\x85\xd8\xaa\xd9\x83 \xd9\x81\xd9\x8a \xd8\xa7\xd9\x84\xd9\x85\xd9\x84\xd8\xb9\xd8\xa8 \xd8\x9f\n#WOLCHE https://t.co/av1B7T9QHQ',b'_2__m',b'\xd8\xa7\xd9\x84\xd9\x85\xd9\x85\xd9\x84\xd9\x83\xd8\xa9 \xd8\xa7\xd9\x84\xd8\xb9\xd8\xb1\xd8\xa8\xd9\x8a\xd8\xa9 \xd8\xa7\xd9\x84\xd8\xb3\xd8\xb9\xd9\x88\xd8\xaf\xd9\x8a\xd8\xa9',232,550,b'',ar,1,0
2020-12-15 20:26:37,b'We NEED Ziyech back #WOLCHE',b'McNobzy',"b""You don't need to know""",715,370,"b'Software Engineer, Developer, Writer. Chelsea fan. I learn very, very quickly. Contributor at @PrideOLondon and https://t.co/7O2LZ0UtF6. @DEagleOnline staff'",en,2,0
2020-12-15 20:26:36,"b'RT @pauxy38: Timo Werner still dey Leipzig..\nYou see the one wey Lampard buy,na Werner Bros\n\n#WOLCHE'",b'THISISTHEENIGMA',b'Space',29,5,b'ANONYMOUS',en,0,164
2020-12-15 20:26:36,b'RT @theunitedindex: Havertz In Bundesliga VS  Havertz In The Premier League #WOLCHE https://t.co/Kfdn41i3Ug',b'__MaudA',b'',110,169,b'Living and Learning \xe2\x9c\xa8',en,0,60
2020-12-15 20:26:36,b'RT @theonsideview: How about this for a winner!!\n\n@Wolves \n\n#Neto #WOLCHE \n\n https://t.co/DOPOt5j7Qk',b'BeausterBoy',"b'London, England'",93,34,b'',en,0,6
2020-12-15 20:26:35,"b'RT @raphnelson_abah: You see that ""Mendy""  Chelsea bought to replace Kepa...my brothers they have ""MENDED"" him \xf0\x9f\x98\xb9\xf0\x9f\x98\xb9\xf0\x9f\x98\xb9\xf0\x9f\x98\xb9\n\n#WOLCHE https://t.co/v\xe2\x80\xa6'",b'raphnelson_abah',"b'Makurdi, Nigeria'",5607,10263,b'Unbiased Soccer pundit \xe2\x9c\x8c\xf0\x9f\x8f\xbd\n\nElite_Football \xe2\x9a\xbd\xf0\x9f\x8f\x86\n\nTop Soccer Analyst \xe2\x9d\xa4\n\nUCL/Premier league in focus \xf0\x9f\x92\xaa\xf0\x9f\x8f\xbd\n\n#Manchester_United \xf0\x9f\x94\xb4\xe2\x9d\xa4',en,0,24
2020-12-15 20:26:35,"b""RT @ChelseaFC: Goal for Wolves. Neto. \n\n\xf0\x9f\x90\xba 2-1 \xf0\x9f\x94\xb5 [90'] #WOLCHE""",b'rabotoko',b'Soweto',1545,2478,b'bio  + profile = ?',en,0,1229
2020-12-15 20:26:35,b'FT\n#WOLCHE \nLampard Neto Podence Kai Kepa Mendy https://t.co/LPTZ7SIPvY',b'Shabby_Tryfynda',"b'Accra, Ghana'",713,747,"b""There's always a solution... #Never give up""",in,5,1
2020-12-15 20:26:34,b'RT @Oloruntosin7: Moment when Werner receive the ball\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n#WOLCHE https://t.co/Eeb7hG3jvd',b'iTayoh',b'Kenya',1026,1320,b'Get Busy Living | Science | Automobiles | #gooner',en,0,96
2020-12-15 20:26:34,b'RT @De_Don123: Wolves 2-1 Chelsea.\n\nOur Economy don pafuka\n\nOn top say we Havertz plus all dem players wey we borrow from obodo Germany lik\xe2\x80\xa6',b'akaebube',b'',2656,229140,"b'Stand Right, Even if You stand alone. | DAAR Awards Winner for Social Media Political Commentator'",en,0,5
2020-12-15 20:26:34,"b""RT @Ichape_ilale: What Chelsea fans thought Timo Werner would be VS what he's turning out to be\n#WOLCHE https://t.co/2v5V9WSqel""",b'dawood_KE',b'Reykjav\xc3\xadk',657,371,b'\xe2\x80\x9cThe only thing I know is that I know nothing\xe2\x80\x9d',en,0,109
2020-12-15 20:26:34,"b'RT @jakeheasman: I\xe2\x80\x99m stunned. Lampard just stood on the touchline next to Werner and watched him put in a disgraceful performance, and not\xe2\x80\xa6'",b'47_XY_',b'\xf0\x9f\x9a\xab\xf0\x9f\x87\xb3\xf0\x9f\x87\xac\xe2\x9b\x94',149,99,"b""I Don't Know. I'm Not You. Dust, I Am.\n\nP.S: Nier Automata OST is god tier.""",en,0,305
2020-12-15 20:26:33,"b""RT @ChelseaFCinUSA: N'Golo Kant\xc3\xa9. \n\nThat's it, that's the tweet. #WOLCHE""",b'lukemansho',b'South Florida',3750,2465,"b'Followback F4F\nHere to appreciate the best in All\n@lukemansho IG \n#Followback\n""Goodvibes from around the world"" \nBook free on  \nhttps://t.co/sVlAuczaeP'",en,0,99
2020-12-15 20:26:33,"b'What an open premier league . Even in our horrendous season , win next 3 .. we will be in the top side of the table .. \n\n#WOLCHE'",b'AlexArsenal04',"b'Dubai , Montenegro'",1655,1765,"b'Arsenal is life-Rest all irrelevant, Next Legend - Martinelli.'",en,2,0
2020-12-15 20:26:33,b'iwkdbd  #MasumlarApartman\xc4\xb1 #WOLCHE  https://t.co/sXD2slqcyo',b'iNomShua',b'',1,1,b'My biggest flex is that wilbur soot dropped an album on my bday',in,0,0
2020-12-15 20:26:31,"b'#Lampard work on this teams attack. This is #EPL, a very fast league. What do @ChelseaFC players do in training? Th\xe2\x80\xa6 https://t.co/nmw3DjGUmF'",b'Carlz_MD',b'',6,2,b'@Carl_MD',en,4,0
2020-12-15 20:26:31,"b'RT @pauxy38: Timo Werner still dey Leipzig..\nYou see the one wey Lampard buy,na Werner Bros\n\n#WOLCHE'",b'Papadoe81',"b'Ejisu, Ghana'",232,49,"b'A chemical engineer, A student, A motivator, Friendly \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5'",en,0,164
2020-12-15 20:26:30,b'RT @EmmanuelEgbuaba: #WOLCHE \n\nWerner which kind wahala I come put my self for dz lampard Chelsea team shey I will not go back to be German\xe2\x80\xa6',b'Yubiieeee',b'E concern you\xf0\x9f\x98\x92',935,984,"b'Normal people scare me\xf0\x9f\x99\x84|Gunner, even if it makes me cry \xf0\x9f\x98\xa9'",en,0,17
2020-12-15 20:26:30,b'@NizaarKinsella That was devastating jab #WOLCHE 2-1 FT',b'OlaniyiSekoni',b'Lagos Nigeria',525,184,b'\xf0\x9f\x87\xb3\xf0\x9f\x87\xac \nIP Network Design Engineer',en,1,0
2020-12-15 20:26:30,"b""RT @ChelseaFC: We've got five minutes left to find a winner here! \n\nC'MON CHELS! \xf0\x9f\x91\x8a \n\n\xf0\x9f\x90\xba 1-1 \xf0\x9f\x94\xb5 [85'] #WOLCHE https://t.co/dFzBjQtKxD""",b'rabotoko',b'Soweto',1545,2478,b'bio  + profile = ?',en,0,128
2020-12-15 20:26:29,"b""RT @BBCSport: FT Wolves 2-1 Chelsea\n\nPedro Neto's late winner completes a fine comeback win for Wolves as Chelsea miss the chance to go top\xe2\x80\xa6""",b'ajwottrich',b'California',3462,1931,"b""Saw this on a teeshirt- I'm a Brit girl living in a CA world! Election of Trump scares me! He's unfit, vengeful & a liar, surrounded by others like him!""",en,0,37
2020-12-15 20:26:28,"b""RT @Mohnice_: I love seeing Chelsea supporters cry. It's my daily medicine, my weekly energy, my monthly inspiration &amp; yearly motivation\n\nT\xe2\x80\xa6""",b'Daddy_Nomso',b'Eze Of Lagos',3636,8496,b'Zhe only Zaddy \xf0\x9f\x90\x90\n\nMan Utd \xe2\x9d\xa4 \nWomen \xf0\x9f\x98\x8d\nMoney \xf0\x9f\x92\xb0 \n\n\n\nDM for Business \xf0\x9f\x92\xaa',en,0,163
2020-12-15 20:26:28,b'RT @MaccaSport: #WOLCHE Post Match \xf0\x9f\xa4\xac\n\nI \xf0\x9f\x97\xa3\n\n- Wolves predictable game plan \n- Giroud starting over Tammy \xf0\x9f\x91\x80 \n- Kai Havertz - out the limeligh\xe2\x80\xa6',b'Sully_UTC',"b'Bolton, England'",2547,1751,"b'#trancefiend!\xe2\x9d\xa4 \xf0\x9f\x99\x8c Massive fan of @chelseafc, @ChelseaFCW \xf0\x9f\x92\x99 & Cork GAA\xe2\x9d\xa4 @Lightningvswave \xe2\x9d\xa4'",en,0,10
2020-12-15 20:26:28,b'RT @Abigail80203470: Mendy to Lampard: e be like say my clean sheet bundle don expire ooo\n #WOLCHE https://t.co/CpTI56SpvF',b'Tyrant_Richie',b'',902,944,b'No.1 Vectorian \xf0\x9f\x8e\xa4\xf0\x9f\x8e\xa7 @vectorthaviper |Photographer \xf0\x9f\x93\xb8| Aspiring Web Developer \xf0\x9f\x92\xbb|DJcuppy Lover \xf0\x9f\xa5\xb0 @cuppymusic | Chelsea F.C \xf0\x9f\x8f\xb4\xf3\xa0\x81\xa7\xf3\xa0\x81\xa2\xf3\xa0\x81\xa5\xf3\xa0\x81\xae\xf3\xa0\x81\xa7\xf3\xa0\x81\xbf @chelseafc | Wizkid \xf0\x9f\xa6\x85',en,0,8
2020-12-15 20:26:28,b'RT @geraldngaopk: Marcus Rashford is clear of Timo Werner. Facts \xf0\x9f\x92\xaf. #WOLCHE https://t.co/wRSrPV87j4',b'Raetaize',b'Lagos',728,725,b'MANCHESTER UNITED ||a RASHFORD die hard fan \xf0\x9f\x98\x8a||Mason Greenwood \xf0\x9f\x94\xa5\xf0\x9f\xa5\xb0 die hard fan||Pisces||',en,0,4
2020-12-15 20:26:27,"b'RT @ManUtdInPidgin: If Man Utd knack Sheffield United, we go dey above Chelsea for Premier League table with one game in hand. \xf0\x9f\x98\x82 \n#WOLCHE h\xe2\x80\xa6'",b'nobleprince0',b'Nigeria \xf0\x9f\x87\xb3\xf0\x9f\x87\xac ',5000,373,b'Latest on live news___ \xc2\x94 Sports and Entertainment #MUFC @GGMU..@Manutd @ManUtdInPidgin @ManUnitedZone_\r\n\r\nStay connected \xc2\x89__via @Newsnow',en,0,63
2020-12-15 20:26:26,b'RT @SketchezMars: Those german boys no walayi say them bi fraud\xf0\x9f\x92\x94\n\n#WOLCHE',b'SketchezMars',b'Accra',1298,2572,b'@jcole is the best rapper.\n\nA fan of @chelsea and Ajax.\n\n\xe2\x80\x8b |UEW| Graphics designer|',en,0,1
2020-12-15 20:26:26,b'@ksjore @HOONl3 u should too\n#WOLCHE #MasumlarApartman\xc4\xb1\nhttps://t.co/pm3zZw1tpD',b'beomieIuv',b'nahed ',1886,2332,b'\xe2\x8c\x95 \xcb\x92 searching for it girl  :: jennie \xe2\x8c\x97 she/her',en,2,0
2020-12-15 20:26:25,b'RT @SocialVibing: The winning goal against Chelsea (2-1) \xf0\x9f\x98\xa8 \n\n#Chelsea #Werner (Lampard Bone straight) #WOLCHE @chelsea https://t.co/Im1db83\xe2\x80\xa6',b'biyione',"b'\xc3\x9cT: 6.552121,3.2693087'",1399,1689,"b'Music person #Islam,Chemical Engineer Industrial Engineer, Sport Sport instagram butanegrant'",en,0,271
2020-12-15 20:26:25,b'RT @WKwinn: Werner is low budget Lingard\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\n#WOLCHE https://t.co/jFXLWRPlUN',b'Kvngobi',b'Bikini bottom',11675,31103,b'Relatable Tweets Only \xf0\x9f\x92\x8e || Die hard fan of @Lfc || #YNWA. \xf0\x9f\x93\xa9 DM FOR ADVERTS & PROMOTIONS. Or \xf0\x9f\x97\xb3 Kvngobi@outlook.com || check likes for my tweets',en,0,114
2020-12-15 20:26:25,b'RT @AIScoreOfficial: Olivier Giroud has now scored more Premier League goals (88) than Dennis Bergkamp (87).\n\nThat man again. \xe2\x9a\xbd\xef\xb8\x8f\n\n #WOLCHE\xe2\x80\xa6',b'HERSHEYnvk',b'',1269,1422,b'EVERYTHING OF CHELSEA FC',en,0,4
2020-12-15 20:26:24,b'@beomieIuv its the best !! #WOLCHE #MasumlarApartman\xc4\xb1\n\nhttps://t.co/dhZAhEUZry',b'hoshiskz',b'',4155,7734,b'#sana : tiny fairy \xe2\x8a\xb9 \xe2\x9c\xa6\xe2\xa0\x81 @jnsolyeon                         she/her',en,1,0
2020-12-15 20:26:24,"b'RT @Kaylechi_: We came from behind to beat Everton, Southampton &amp; West Ham at away grounds but Chelsea away have lost to Everton &amp; Wolves a\xe2\x80\xa6'",b'Yubiieeee',b'E concern you\xf0\x9f\x98\x92',935,984,"b'Normal people scare me\xf0\x9f\x99\x84|Gunner, even if it makes me cry \xf0\x9f\x98\xa9'",en,0,28
2020-12-15 20:26:24,b'RT @ChelseaFC: \xf0\x9d\x97\x96\xf0\x9d\x97\xa2\xf0\x9d\x97\xa0\xf0\x9d\x97\x98 \xf0\x9d\x97\xa2\xf0\x9d\x97\xa1 \xf0\x9d\x97\x96\xf0\x9d\x97\x9b\xf0\x9d\x97\x98\xf0\x9d\x97\x9f\xf0\x9d\x97\xa6\xf0\x9d\x97\x98\xf0\x9d\x97\x94 \xf0\x9f\x94\xb5\n\n#WOLCHE',b'Beee__ee',b'',2073,2616,b'Food Safety & Quality Advocate. Mrs. Petty\xe2\x80\x99s stan account. @ChelseaFC @Cristiano',en,0,761
2020-12-15 20:26:23,b'RT @timiPR: I delight in the tears and agony of Chelsea fans!!!\nMay the good Lord bless Havertz abundantly for this disaster class displaye\xe2\x80\xa6',b'ralphdeyforyou',b'In between your thighs',5761,22035,b'Actor\xf0\x9f\x8e\xac || 6ft || PR || Lazy Punstar\xf0\x9f\x92\x86 || Dm for Adverts || Promotions || Campaigns',en,0,114
2020-12-15 20:26:22,"b""RT @Ohloowatoscene: Me as Timo Werner:\n\nThis league is too hard for me ooo,I don't think i can make it here!\n#WOLCHE https://t.co/acTXQTfFFJ""",b'NiolaPearl',"b'Abuja, Nigeria'",4235,14446,b'',en,0,56
2020-12-15 20:26:22,"b'RT @pauxy38: Timo Werner still dey Leipzig..\nYou see the one wey Lampard buy,na Werner Bros\n\n#WOLCHE'",b'billy_madara',b'',4790,4830,"b'web developer, back end developer, Full stack developer. Artist. Marvel and DC fan.'",en,0,164
2020-12-15 20:26:22,"b""\xf0\x9f\x90\xba Wolves 2-1 Chelsea \xf0\x9f\x94\xb5\n\nIt's now two defeats in a row for Chelsea. #WOLCHE https://t.co/aHv1T6oi77""",b'GoalcomSA',b'South Africa',790,29329,"b'One sport, One destination, One obsession.'",en,24,0
2020-12-15 20:26:22,b'@Wolves thanks for saving the Environment from Noise pollution.\xf0\x9f\x98\x82\n\n#WOLCHE',b'_Kingpraxiis',"b""Heaven's gate""",935,501,"b""God's Son\xe2\x9c\x9d\xef\xb8\x8f Prospective RDN & Health-care Professional \xf0\x9f\x91\xa8\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x9a\x95\xef\xb8\x8f\xf0\x9f\x8d\x8f| Messi & FCB Stan \xf0\x9f\x92\x99\xe2\x9d\xa4\xef\xb8\x8f | 20s| Multi-talented Mf\xf0\x9f\x98\x89 | GOT DEACTIVATED AT 3.2K FOLLOWERS. IFB""",en,2,0
2020-12-15 20:26:21,b'RT @ChelseaFC: FT. #WOLCHE https://t.co/A0lqCPy39T',b'alertdzuka',"b'Lilongwe,Malawi '",2598,1487,b'Student | College Of Medicine | MBBS | CoMSU SECRETARY GENERAL @comsu7 | Member @TIlipoH | I Believe in God&JESUS CHRIST|Catholic Christian|Matthew 6:24-34|\xf0\x9f\x87\xb2\xf0\x9f\x87\xbc',und,0,981
2020-12-15 20:26:20,b'RT @iF2is: Thiago Silva #WOLCHE https://t.co/kN4QqxpnW7',b'HassanTomiwa4',"b'Ogun, Nigeria'",2940,200,b'Life is #EASY\xe2\x9d\xa4\xef\xb8\x8f Chelsea fc.\xf0\x9f\x92\x99 Computer \xf0\x9f\x92\xbb \xf0\x9f\x91\xa8\xe2\x80\x8d\xf0\x9f\x92\xbb Engineer\xe2\x99\x8c\xef\xb8\x8f',pt,0,23
2020-12-15 20:26:20,"b""@haa_ree0 I love seeing Chelsea supporters cry. It's my daily medicine, my weekly energy, my monthly inspiration &amp;\xe2\x80\xa6 https://t.co/OjR4ssFGxg""",b'FlyboiManya',"b'Ebonyi, Nigeria'",853,518,b'Manchester United FC \xf0\x9f\x92\x95',en,6,0
2020-12-15 20:26:19,"b""RT @Mohnice_: I love seeing Chelsea supporters cry. It's my daily medicine, my weekly energy, my monthly inspiration &amp; yearly motivation\n\nT\xe2\x80\xa6""",b'baarleen',b'',1932,2157,b'@manutd \xe2\x80\xa2 @wizkidayo \xe2\x80\xa2 Alt\xc3\xa8 \xe2\x80\xa2 Blogger \xe2\x80\xa2 @sagittarius',en,0,163
2020-12-15 20:26:18,"b'RT @ManUtdInPidgin: Like play Like play, Wolves don knack London Avengers \xf0\x9f\x98\x82\n#WOLCHE'",b'ibukun8',b'Nigeria',1206,612,b'Manchester United fans \xf0\x9f\x94\xb4 // Engineering \xe2\x9c\x8a // Business Man // Game Lover \xf0\x9f\x92\x97\xf0\x9f\x92\xaf\xf0\x9f\x92\xaa\xf0\x9f\x92\xaa // @Manutd .... #Ilovemanutd',en,0,29
2020-12-15 20:26:18,b'Actress Kate Henshaw Laments Heavily As She Is Cut Off Electricity For 12 Hours \n#WOLCHE #WAYTOOBIG \xe2\x80\xa2 Semedo \xe2\x80\xa2 Firs\xe2\x80\xa6 https://t.co/5VEvGO1Vzm',b'InfoGuideAfrica',b'Africa',750,757,b'Multi-author Online Magazine for Africans!',en,1,0
2020-12-15 20:26:18,b'RT @Kvngobi: Frank Lampard actually believed Klopp when he said Chelsea had the strongest team in the EpL \xf0\x9f\x98\x82 #WOLCHE https://t.co/eM7h6fUWKn',b'WKwinn',"b'Kampala, Uganda'",2755,9247,"b""GOD'S FIRST CHILD\xf0\x9f\x98\x87/ STUDENT ENGINEER\xf0\x9f\x91\xb7\xf0\x9f\x8e\x93/ LOVER\xe2\x9d\xa4\nOutspoken Patriot\xe2\x9c\x8c/ARSENAL Belle\xf0\x9f\x92\xaa""",en,0,4
2020-12-15 20:26:18,b'RT @__Merciee: @robjun_990960  offers you easy and efficient top up. Use paybill number 990960 to top up thru Mpesa for all networks with n\xe2\x80\xa6',b'Iconic200',b'Kenya',804,1541,"b""Honest citizen out to express his opinion without fear or favour. If you don't agree with my opinion, you're welcome to express yours politely.""",en,0,98
2020-12-15 20:26:17,b'RT @FMThisCountry: Kante just caught a throw in \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\xad #WOLCHE\nhttps://t.co/xYVvSSVT0S',b'jataubala1',"b'Ogogoro Village, Nigeria'",400,122,b'Greek god \xf0\x9f\xa7\x9c\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f|GGMU|............',en,0,47
2020-12-15 20:26:17,b'Na why everywhere silent like this...\n\nSo Chelsea won 5-0\n\nWow\n\n#WOLCHE',b'SK_ENTERPRISE1',b'',10630,12417,b'Data Vendor for all Network|| Expert in Fashion and Design|| Base in Delta State|| Experience Undergraduate|| Legit Investor|| Business Line 08109957118|| #MUFC',en,13,5
2020-12-15 20:26:17,b'#WOLCHE https://t.co/8bLp5emchB\n\nDaily Free Odds \n\nGet it here \n\nhttps://t.co/8bLp5emchB',b'Seigio_Info',b'',252,100,b'100% winning and safe',en,1,0
2020-12-15 20:26:17,"b""RT @ChelseaFC: Goal for Wolves. Neto. \n\n\xf0\x9f\x90\xba 2-1 \xf0\x9f\x94\xb5 [90'] #WOLCHE""",b'olukohe',b'kE',350,538,b'Sport | Football | @Arsenal | @AFCLeopards',en,0,1229
2020-12-15 20:26:17,"b'RT @chubiei: Lampard has No tactics or gameplan, just vibes and 200 million on transfers\n\n #WOLCHE https://t.co/3LZlzTWq5y'",b'thereal1andre_',b'Nigeria\xf0\x9f\x87\xb3\xf0\x9f\x87\xac\xf0\x9f\x87\xb3\xf0\x9f\x87\xac\xf0\x9f\x87\xb3\xf0\x9f\x87\xac',4868,4361,b'stay focus!\nManchester United \xe2\x9d\xa4\xef\xb8\x8f /Pisces/ https://t.co/QyA8FtRHDo',en,0,97
2020-12-15 20:26:17,b'You\xe2\x80\x99d expect to see us 2-0 up by now but I swear @Wolves created more space than us. #ManCity #WOLCHE',b'rbasu01',"b'Kolkata,West Bengal,India'",60,19,b'MCFC| Progressive Capitalist| Rants & Stuff| He/Him',en,1,0
2020-12-15 20:26:17,b'RT @SocialVibing: The winning goal against Chelsea (2-1) \xf0\x9f\x98\xa8 \n\n#Chelsea #Werner (Lampard Bone straight) #WOLCHE @chelsea https://t.co/Im1db83\xe2\x80\xa6',b'lordjemine',"b'Austin, TX'",1620,671,b'\xf0\x9f\x94\x9d\xf0\x9f\x94\x9b\xf0\x9f\x94\x99 Just a simple and loving girl',en,0,271
2020-12-15 20:26:17,"b""We just lost to a side who were thrashed 4-0 by Liverpool who drew against Fulham. Ik it doesn't make sense. But it\xe2\x80\xa6 https://t.co/8WPCjiI2JG""",b'Fahahaha77',b'',262,6,"b""English pesnalum Tamilan da! Don't judge me based on my tweets coz I've deleted half of them.\nKovai boy aana Bhai :)\n#FCBarcelona \xe2\x9d\xa4\xef\xb8\x8f #ChelseaFC\xf0\x9f\x92\x99""",en,1,0
2020-12-15 20:26:17,b'RT @_Sufy2: Ziyech is better than Bruno Fernandes - back to back Lose\n\nPulisic is better than Rashford - Back to back Lose\n\nHavertz is the\xe2\x80\xa6',b'Raschid_bwhizzy',"b'Lagos, Nigeria'",1333,1641,"b""|Poet|Spokenwordartiste|FunaabAlumni|MUFC|IG: @Capitall_collections| A god,my name's all've got yet the richest. #whyihatewmyfriends download link\xe2\x86\x93\xe2\x86\x93""",en,0,177
2020-12-15 20:26:16,b'RT @lawrencekitema: Arsenal and Chelsea are just siblings...same heart of loosing \xf0\x9f\x98\xa5\xf0\x9f\x98\xa5\xf0\x9f\x98\xa5  #WOLCHE',b'Sir_Issac_001',b'Online.',1040,787,b'@LempMentorship Fellow|| Award\xf0\x9f\x8f\x86Winning \xf0\x9f\x92\x8eand Best Selling\xf0\x9f\x93\x9a Author|| Script\xf0\x9f\x93\x83Writer\xe2\x9c\x8d\xef\xb8\x8f|| Full-time Thinker|| #Environmental\xf0\x9f\x8c\xb3Fanatic||Abibliophobia|| @ChelseaFC',en,0,1
2020-12-15 20:26:16,"b""RT @Mohnice_: I love seeing Chelsea supporters cry. It's my daily medicine, my weekly energy, my monthly inspiration &amp; yearly motivation\n\nT\xe2\x80\xa6""",b'Stylish_19',"b'Eastern, Ghana'",5110,5015,"b'A rapper\xf0\x9f\x8e\xa4,writer\xf0\x9f\x93\x9d and designer\xe2\x9b\xba On the hunt to be who I am\xf0\x9f\x94\xa5'",en,0,163
